Selection	View	Channel	Begin time (s)	End time (s)	Low Freq (Hz)	High Freq (Hz)	Sound type	Comments
436	Spectrogram_1	1	9911.1	9911.5	0	4000	target	 
437	Spectrogram_1	1	9916.55	9917.0	0	4000	target	 
438	Spectrogram_1	1	9921.2	9921.75	0	4000	target	 
439	Spectrogram_1	1	9930.25	9930.85	0	4000	target	 
440	Spectrogram_1	1	9934.7	9935.2	0	4000	target	 
441	Spectrogram_1	1	9938.6	9939.8	0	4000	target	 
442	Spectrogram_1	1	9944.5	9945.1	0	4000	target	 
443	Spectrogram_1	1	9949.45	9951.7	0	4000	target	 
444	Spectrogram_1	1	9962.65	9963.15	0	4000	target	 
445	Spectrogram_1	1	9965.55	9967.85	0	4000	target	 
446	Spectrogram_1	1	9980.85	9981.55	0	4000	target	 
447	Spectrogram_1	1	9988.1	9988.65	0	4000	target	 
448	Spectrogram_1	1	10008.5	10008.95	0	4000	target	 
449	Spectrogram_1	1	10014.6	10014.95	0	4000	target	 
450	Spectrogram_1	1	10027.95	10028.3	0	4000	target	 
451	Spectrogram_1	1	10043.35	10044.1	0	4000	target	 
452	Spectrogram_1	1	10053.05	10053.6	0	4000	target	 
453	Spectrogram_1	1	10056.9	10057.75	0	4000	target	 
454	Spectrogram_1	1	10060.1	10060.95	0	4000	target	 
455	Spectrogram_1	1	10063.95	10064.65	0	4000	target	 
456	Spectrogram_1	1	10067.9	10071.95	0	4000	target	 
457	Spectrogram_1	1	10076.05	10077.05	0	4000	target	 
458	Spectrogram_1	1	10079.6	10087.65	0	4000	target	 
459	Spectrogram_1	1	10094.0	10099.35	0	4000	target	 
460	Spectrogram_1	1	10101.95	10102.65	0	4000	target	 
461	Spectrogram_1	1	10111.0	10111.8	0	4000	target	 
462	Spectrogram_1	1	10116.0	10116.6	0	4000	target	 
463	Spectrogram_1	1	10123.55	10124.25	0	4000	target	 
464	Spectrogram_1	1	10128.3	10129.05	0	4000	target	 
465	Spectrogram_1	1	10131.6	10132.15	0	4000	target	 
466	Spectrogram_1	1	10162.2	10162.5	0	4000	target	 
467	Spectrogram_1	1	10209.2	10210.0	0	4000	target	 
468	Spectrogram_1	1	10220.35	10220.85	0	4000	target	 
469	Spectrogram_1	1	10237.5	10238.05	0	4000	target	 
470	Spectrogram_1	1	10371.15	10371.45	0	4000	target	 
471	Spectrogram_1	1	10394.95	10395.55	0	4000	target	 
472	Spectrogram_1	1	10401.25	10404.65	0	4000	target	 
473	Spectrogram_1	1	10429.65	10430.15	0	4000	target	 
474	Spectrogram_1	1	10441.05	10441.45	0	4000	target	 
475	Spectrogram_1	1	10453.2	10453.7	0	4000	target	 
476	Spectrogram_1	1	10459.75	10460.05	0	4000	target	 
477	Spectrogram_1	1	10464.9	10465.3	0	4000	target	 
478	Spectrogram_1	1	10471.4	10471.75	0	4000	target	 
479	Spectrogram_1	1	10476.55	10477.05	0	4000	target	 
480	Spectrogram_1	1	10492.9	10493.4	0	4000	target	 
481	Spectrogram_1	1	10508.7	10509.3	0	4000	target	 
482	Spectrogram_1	1	10512.95	10513.3	0	4000	target	 
483	Spectrogram_1	1	10522.1	10522.5	0	4000	target	 
484	Spectrogram_1	1	10525.75	10526.05	0	4000	target	 
485	Spectrogram_1	1	10529.75	10530.35	0	4000	target	 
486	Spectrogram_1	1	10533.35	10533.8	0	4000	target	 
487	Spectrogram_1	1	10536.0	10536.45	0	4000	target	 
488	Spectrogram_1	1	10574.65	10576.15	0	4000	target	 
489	Spectrogram_1	1	10661.35	10662.05	0	4000	target	 
490	Spectrogram_1	1	10719.1	10719.45	0	4000	target	 
491	Spectrogram_1	1	10763.5	10763.95	0	4000	target	 
492	Spectrogram_1	1	10839.5	10839.8	0	4000	target	 
493	Spectrogram_1	1	10929.4	10929.9	0	4000	target	 
494	Spectrogram_1	1	10936.15	10936.65	0	4000	target	 
495	Spectrogram_1	1	10941.25	10941.6	0	4000	target	 
496	Spectrogram_1	1	10945.45	10945.95	0	4000	target	 
497	Spectrogram_1	1	10952.1	10952.45	0	4000	target	 
498	Spectrogram_1	1	10960.85	10961.7	0	4000	target	 
499	Spectrogram_1	1	10976.4	10977.0	0	4000	target	 
500	Spectrogram_1	1	10991.65	10992.05	0	4000	target	 
501	Spectrogram_1	1	11031.35	11031.85	0	4000	target	 
502	Spectrogram_1	1	11043.75	11044.05	0	4000	target	 
503	Spectrogram_1	1	11052.35	11052.65	0	4000	target	 
504	Spectrogram_1	1	11061.0	11061.7	0	4000	target	 
505	Spectrogram_1	1	11064.6	11065.3	0	4000	target	 
506	Spectrogram_1	1	11067.55	11068.0	0	4000	target	 
507	Spectrogram_1	1	11132.7	11133.2	0	4000	target	 
508	Spectrogram_1	1	11138.85	11139.25	0	4000	target	 
509	Spectrogram_1	1	11142.95	11143.6	0	4000	target	 
510	Spectrogram_1	1	11148.2	11153.8	0	4000	target	 
511	Spectrogram_1	1	11156.95	11157.4	0	4000	target	 
512	Spectrogram_1	1	11161.25	11161.55	0	4000	target	 
513	Spectrogram_1	1	11167.1	11167.7	0	4000	target	 
514	Spectrogram_1	1	11169.8	11171.0	0	4000	target	 
515	Spectrogram_1	1	11173.3	11175.5	0	4000	target	 
516	Spectrogram_1	1	11182.1	11183.6	0	4000	target	 
517	Spectrogram_1	1	11340.1	11340.55	0	4000	target	 
518	Spectrogram_1	1	11364.35	11365.05	0	4000	target	 
519	Spectrogram_1	1	11367.8	11368.25	0	4000	target	 
520	Spectrogram_1	1	11371.7	11372.0	0	4000	target	 
521	Spectrogram_1	1	11374.3	11374.85	0	4000	target	 
522	Spectrogram_1	1	11380.3	11380.85	0	4000	target	 
523	Spectrogram_1	1	11423.95	11424.35	0	4000	target	 
524	Spectrogram_1	1	11427.9	11428.5	0	4000	target	 
525	Spectrogram_1	1	11432.95	11433.75	0	4000	target	 
526	Spectrogram_1	1	11436.85	11438.55	0	4000	target	 
527	Spectrogram_1	1	11441.2	11444.15	0	4000	target	 
528	Spectrogram_1	1	11499.6	11500.2	0	4000	target	 
529	Spectrogram_1	1	11523.5	11523.8	0	4000	target	 
530	Spectrogram_1	1	11550.1	11550.55	0	4000	target	 
531	Spectrogram_1	1	11564.75	11565.5	0	4000	target	 
532	Spectrogram_1	1	11572.35	11573.55	0	4000	target	 
533	Spectrogram_1	1	11580.85	11581.3	0	4000	target	 
534	Spectrogram_1	1	11600.3	11600.75	0	4000	target	 
535	Spectrogram_1	1	11609.95	11610.45	0	4000	target	 
536	Spectrogram_1	1	11615.35	11615.95	0	4000	target	 
537	Spectrogram_1	1	11618.25	11618.6	0	4000	target	 
538	Spectrogram_1	1	11623.4	11626.55	0	4000	target	 
539	Spectrogram_1	1	11649.15	11650.15	0	4000	target	 
540	Spectrogram_1	1	11657.45	11662.8	0	4000	target	 
541	Spectrogram_1	1	11665.2	11665.7	0	4000	target	 
542	Spectrogram_1	1	11853.45	11854.05	0	4000	target	 
543	Spectrogram_1	1	11857.85	11863.25	0	4000	target	 
544	Spectrogram_1	1	11869.55	11870.35	0	4000	target	 
545	Spectrogram_1	1	11912.05	11912.8	0	4000	target	 
546	Spectrogram_1	1	11929.25	11929.8	0	4000	target	 
547	Spectrogram_1	1	11933.8	11934.4	0	4000	target	 
548	Spectrogram_1	1	11937.8	11938.65	0	4000	target	 
549	Spectrogram_1	1	11945.15	11945.95	0	4000	target	 
550	Spectrogram_1	1	12027.25	12027.55	0	4000	target	 
551	Spectrogram_1	1	12052.95	12054.0	0	4000	target	 
552	Spectrogram_1	1	12061.4	12062.7	0	4000	target	 
553	Spectrogram_1	1	12065.5	12069.2	0	4000	target	 
554	Spectrogram_1	1	12072.6	12073.7	0	4000	target	 
555	Spectrogram_1	1	12077.85	12079.4	0	4000	target	 
556	Spectrogram_1	1	12083.5	12084.6	0	4000	target	 
557	Spectrogram_1	1	12093.85	12095.2	0	4000	target	 
558	Spectrogram_1	1	12101.8	12102.75	0	4000	target	 
559	Spectrogram_1	1	12106.35	12107.3	0	4000	target	 
560	Spectrogram_1	1	12122.15	12122.8	0	4000	target	 
561	Spectrogram_1	1	12130.35	12131.0	0	4000	target	 
562	Spectrogram_1	1	12173.45	12174.85	0	4000	target	 
563	Spectrogram_1	1	12189.95	12190.7	0	4000	target	 
564	Spectrogram_1	1	12204.5	12207.45	0	4000	target	 
565	Spectrogram_1	1	12225.55	12226.45	0	4000	target	 
566	Spectrogram_1	1	12229.0	12230.8	0	4000	target	 
567	Spectrogram_1	1	12244.45	12246.75	0	4000	target	 
568	Spectrogram_1	1	12257.0	12260.55	0	4000	target	 
569	Spectrogram_1	1	12300.05	12301.35	0	4000	target	 
570	Spectrogram_1	1	12304.8	12305.15	0	4000	target	 
571	Spectrogram_1	1	12309.5	12310.0	0	4000	target	 
572	Spectrogram_1	1	12325.05	12326.55	0	4000	target	 
573	Spectrogram_1	1	12331.5	12339.5	0	4000	target	 
574	Spectrogram_1	1	12343.35	12344.8	0	4000	target	 
575	Spectrogram_1	1	12425.7	12426.0	0	4000	target	 
576	Spectrogram_1	1	12522.25	12523.05	0	4000	target	 
577	Spectrogram_1	1	12529.2	12530.15	0	4000	target	 
578	Spectrogram_1	1	12783.5	12783.9	0	4000	target	 
579	Spectrogram_1	1	12810.8	12811.9	0	4000	target	 
580	Spectrogram_1	1	12967.5	12968.1	0	4000	target	 
581	Spectrogram_1	1	12994.6	12999.0	0	4000	target	 
582	Spectrogram_1	1	13060.4	13060.75	0	4000	target	 
583	Spectrogram_1	1	13090.6	13091.05	0	4000	target	 
584	Spectrogram_1	1	13097.7	13098.2	0	4000	target	 
585	Spectrogram_1	1	13103.8	13104.25	0	4000	target	 
586	Spectrogram_1	1	13183.55	13183.9	0	4000	target	 
587	Spectrogram_1	1	13188.7	13189.35	0	4000	target	 
588	Spectrogram_1	1	13214.6	13215.2	0	4000	target	 
589	Spectrogram_1	1	13222.1	13222.5	0	4000	target	 
590	Spectrogram_1	1	13328.15	13328.7	0	4000	target	 
591	Spectrogram_1	1	13336.15	13337.1	0	4000	target	 
592	Spectrogram_1	1	13341.1	13341.8	0	4000	target	 
593	Spectrogram_1	1	13372.6	13372.9	0	4000	target	 
594	Spectrogram_1	1	13413.65	13415.25	0	4000	target	 
595	Spectrogram_1	1	13458.25	13458.8	0	4000	target	 
596	Spectrogram_1	1	13466.55	13467.2	0	4000	target	 
597	Spectrogram_1	1	13483.5	13484.1	0	4000	target	 
598	Spectrogram_1	1	13513.8	13514.2	0	4000	target	 
599	Spectrogram_1	1	13521.75	13522.35	0	4000	target	 
600	Spectrogram_1	1	13533.4	13537.7	0	4000	target	 
601	Spectrogram_1	1	13541.5	13541.95	0	4000	target	 
602	Spectrogram_1	1	13561.7	13562.0	0	4000	target	 
603	Spectrogram_1	1	13567.3	13567.7	0	4000	target	 
604	Spectrogram_1	1	13586.05	13586.55	0	4000	target	 
605	Spectrogram_1	1	13591.05	13591.65	0	4000	target	 
606	Spectrogram_1	1	13594.7	13595.2	0	4000	target	 
607	Spectrogram_1	1	13613.95	13616.15	0	4000	target	 
608	Spectrogram_1	1	13779.1	13781.85	0	4000	target	 
609	Spectrogram_1	1	13785.9	13786.3	0	4000	target	 
610	Spectrogram_1	1	13795.8	13796.35	0	4000	target	 
611	Spectrogram_1	1	13827.45	13827.95	0	4000	target	 
612	Spectrogram_1	1	13831.4	13831.85	0	4000	target	 
613	Spectrogram_1	1	13857.4	13858.25	0	4000	target	 
614	Spectrogram_1	1	13870.6	13871.0	0	4000	target	 
